i x0 x1 x2 result
2 -10.000000 -6.000000 0.0 4.52856e-05
3 -10.000000 -6.000000 0.0 4.52857e-05
4 -10.000000 -6.000000 0.0 4.52857e-05
5 -10.000000 -6.000000 0.0 4.52856e-05
6 -10.000000 -6.000000 0.0 4.52856e-05
7 -10.000000 -6.000000 0.0 4.52856e-05
8 -10.000000 -6.000000 0.0 4.52856e-05
9 -10.000000 -6.000000 0.0 4.52856e-05
10 -10.000000 -6.000000 0.0 4.52856e-05
1 -10.000000 -5.500000 0.0 4.52131e-05
2 -10.000000 -5.500000 0.0 4.52131e-05
3 -10.000000 -5.500000 0.0 4.52131e-05
4 -10.000000 -5.500000 0.0 4.52131e-05
5 -10.000000 -5.500000 0.0 4.52131e-05
6 -10.000000 -5.500000 0.0 4.52131e-05
7 -10.000000 -5.500000 0.0 4.52131e-05
8 -10.000000 -5.500000 0.0 4.52131e-05
9 -10.000000 -5.500000 0.0 4.52131e-05
10 -10.000000 -5.500000 0.0 4.52131e-05
1 -10.000000 -5.000000 0.0 4.5094e-05
2 -10.000000 -5.000000 0.0 4.5094e-05
3 -10.000000 -5.000000 0.0 4.5094e-05
4 -10.000000 -5.000000 0.0 4.5094e-05
5 -10.000000 -5.000000 0.0 4.5094e-05
6 -10.000000 -5.000000 0.0 4.50941e-05
7 -10.000000 -5.000000 0.0 4.5094e-05
8 -10.000000 -5.000000 0.0 4.50941e-05
9 -10.000000 -5.000000 0.0 4.5094e-05
10 -10.000000 -5.000000 0.0 4.5094e-05
1 -10.000000 -4.500000 0.0 4.48992e-05
2 -10.000000 -4.500000 0.0 4.48991e-05
3 -10.000000 -4.500000 0.0 4.48991e-05
4 -10.000000 -4.500000 0.0 4.48991e-05
5 -10.000000 -4.500000 0.0 4.48991e-05
6 -10.000000 -4.500000 0.0 4.48991e-05
7 -10.000000 -4.500000 0.0 4.48991e-05
8 -10.000000 -4.500000 0.0 4.48991e-05
9 -10.000000 -4.500000 0.0 4.48991e-05
10 -10.000000 -4.500000 0.0 4.48992e-05
1 -10.000000 -4.000000 0.0 4.45814e-05
2 -10.000000 -4.000000 0.0 4.45814e-05
3 -10.000000 -4.000000 0.0 4.45813e-05
4 -10.000000 -4.000000 0.0 4.45813e-05
5 -10.000000 -4.000000 0.0 4.45813e-05
6 -10.000000 -4.000000 0.0 4.45814e-05
7 -10.000000 -4.000000 0.0 4.45814e-05
8 -10.000000 -4.000000 0.0 4.45814e-05
9 -10.000000 -4.000000 0.0 4.45813e-05
10 -10.000000 -4.000000 0.0 4.45814e-05
1 -10.000000 -3.500000 0.0 4.40673e-05
2 -10.000000 -3.500000 0.0 4.40672e-05
3 -10.000000 -3.500000 0.0 4.40673e-05
4 -10.000000 -3.500000 0.0 4.40672e-05
5 -10.000000 -3.500000 0.0 4.40672e-05
6 -10.000000 -3.500000 0.0 4.40672e-05
7 -10.000000 -3.500000 0.0 4.40672e-05
8 -10.000000 -3.500000 0.0 4.40672e-05
9 -10.000000 -3.500000 0.0 4.40673e-05
10 -10.000000 -3.500000 0.0 4.40672e-05
1 -10.000000 -3.000000 0.0 4.3245e-05
2 -10.000000 -3.000000 0.0 4.32449e-05
3 -10.000000 -3.000000 0.0 4.32449e-05
4 -10.000000 -3.000000 0.0 4.3245e-05
5 -10.000000 -3.000000 0.0 4.32449e-05
6 -10.000000 -3.000000 0.0 4.32449e-05
7 -10.000000 -3.000000 0.0 4.32449e-05
8 -10.000000 -3.000000 0.0 4.32449e-05
9 -10.000000 -3.000000 0.0 4.3245e-05
10 -10.000000 -3.000000 0.0 4.32449e-05
1 -10.000000 -2.500000 0.0 4.19542e-05
2 -10.000000 -2.500000 0.0 4.19542e-05
3 -10.000000 -2.500000 0.0 4.19542e-05
4 -10.000000 -2.500000 0.0 4.19543e-05
5 -10.000000 -2.500000 0.0 4.19542e-05
6 -10.000000 -2.500000 0.0 4.19542e-05
7 -10.000000 -2.500000 0.0 4.19542e-05
8 -10.000000 -2.500000 0.0 4.19542e-05
9 -10.000000 -2.500000 0.0 4.19542e-05
10 -10.000000 -2.500000 0.0 4.19542e-05
1 -10.000000 -2.000000 0.0 3.99865e-05
2 -10.000000 -2.000000 0.0 3.99865e-05
3 -10.000000 -2.000000 0.0 3.99865e-05
4 -10.000000 -2.000000 0.0 3.99865e-05
5 -10.000000 -2.000000 0.0 3.99865e-05
6 -10.000000 -2.000000 0.0 3.99865e-05
7 -10.000000 -2.000000 0.0 3.99865e-05
8 -10.000000 -2.000000 0.0 3.99866e-05
9 -10.000000 -2.000000 0.0 3.99865e-05
10 -10.000000 -2.000000 0.0 3.99865e-05
1 -10.000000 -1.500000 0.0 3.71164e-05
2 -10.000000 -1.500000 0.0 3.71165e-05
3 -10.000000 -1.500000 0.0 3.71164e-05
4 -10.000000 -1.500000 0.0 3.71164e-05
5 -10.000000 -1.500000 0.0 3.71164e-05
6 -10.000000 -1.500000 0.0 3.71164e-05
7 -10.000000 -1.500000 0.0 3.71164e-05
8 -10.000000 -1.500000 0.0 3.71164e-05
9 -10.000000 -1.500000 0.0 3.71164e-05
10 -10.000000 -1.500000 0.0 3.71165e-05
1 -10.000000 -1.000000 0.0 3.31889e-05
2 -10.000000 -1.000000 0.0 3.31889e-05
3 -10.000000 -1.000000 0.0 3.31889e-05
4 -10.000000 -1.000000 0.0 3.31889e-05
5 -10.000000 -1.000000 0.0 3.31889e-05
6 -10.000000 -1.000000 0.0 3.31889e-05
7 -10.000000 -1.000000 0.0 3.31889e-05
8 -10.000000 -1.000000 0.0 3.31889e-05
9 -10.000000 -1.000000 0.0 3.31889e-05
10 -10.000000 -1.000000 0.0 3.31889e-05
1 -10.000000 -0.500000 0.0 2.82588e-05
2 -10.000000 -0.500000 0.0 2.82588e-05
3 -10.000000 -0.500000 0.0 2.82588e-05
4 -10.000000 -0.500000 0.0 2.82588e-05
5 -10.000000 -0.500000 0.0 2.82588e-05
6 -10.000000 -0.500000 0.0 2.82588e-05
7 -10.000000 -0.500000 0.0 2.82588e-05
8 -10.000000 -0.500000 0.0 2.82588e-05
9 -10.000000 -0.500000 0.0 2.82588e-05
10 -10.000000 -0.500000 0.0 2.82588e-05
1 -10.000000 0.000000 0.0 2.26995e-05
2 -10.000000 0.000000 0.0 2.26995e-05
3 -10.000000 0.000000 0.0 2.26995e-05
4 -10.000000 0.000000 0.0 2.26994e-05
5 -10.000000 0.000000 0.0 2.26995e-05
6 -10.000000 0.000000 0.0 2.26994e-05
7 -10.000000 0.000000 0.0 2.26994e-05
8 -10.000000 0.000000 0.0 2.26995e-05
9 -10.000000 0.000000 0.0 2.26994e-05
10 -10.000000 0.000000 0.0 2.26994e-05
1 -10.000000 0.500000 0.0 1.714e-05
2 -10.000000 0.500000 0.0 1.714e-05
3 -10.000000 0.500000 0.0 1.714e-05
4 -10.000000 0.500000 0.0 1.714e-05
5 -10.000000 0.500000 0.0 1.714e-05
6 -10.000000 0.500000 0.0 1.714e-05
7 -10.000000 0.500000 0.0 1.714e-05
8 -10.000000 0.500000 0.0 1.714e-05
9 -10.000000 0.500000 0.0 1.714e-05
10 -10.000000 0.500000 0.0 1.714e-05
1 -10.000000 1.000000 0.0 1.22098e-05
2 -10.000000 1.000000 0.0 1.22098e-05
3 -10.000000 1.000000 0.0 1.22098e-05
4 -10.000000 1.000000 0.0 1.22098e-05
5 -10.000000 1.000000 0.0 1.22098e-05
6 -10.000000 1.000000 0.0 1.22098e-05
7 -10.000000 1.000000 0.0 1.22098e-05
8 -10.000000 1.000000 0.0 1.22098e-05
9 -10.000000 1.000000 0.0 1.22098e-05
10 -10.000000 1.000000 0.0 1.22098e-05
1 -10.000000 1.500000 0.0 8.28204e-06
2 -10.000000 1.500000 0.0 8.28203e-06
3 -10.000000 1.500000 0.0 8.28204e-06
4 -10.000000 1.500000 0.0 8.28205e-06
5 -10.000000 1.500000 0.0 8.28204e-06
6 -10.000000 1.500000 0.0 8.28204e-06
7 -10.000000 1.500000 0.0 8.28204e-06
8 -10.000000 1.500000 0.0 8.28204e-06
9 -10.000000 1.500000 0.0 8.28204e-06
10 -10.000000 1.500000 0.0 8.28204e-06
1 -10.000000 2.000000 0.0 5.41177e-06
2 -10.000000 2.000000 0.0 5.41178e-06
3 -10.000000 2.000000 0.0 5.41177e-06
4 -10.000000 2.000000 0.0 5.41178e-06
5 -10.000000 2.000000 0.0 5.41178e-06
6 -10.000000 2.000000 0.0 5.41177e-06
7 -10.000000 2.000000 0.0 5.41177e-06
8 -10.000000 2.000000 0.0 5.41178e-06
9 -10.000000 2.000000 0.0 5.41178e-06
10 -10.000000 2.000000 0.0 5.41178e-06
1 -10.000000 2.500000 0.0 3.44394e-06
2 -10.000000 2.500000 0.0 3.44394e-06
3 -10.000000 2.500000 0.0 3.44394e-06
4 -10.000000 2.500000 0.0 3.44394e-06
5 -10.000000 2.500000 0.0 3.44394e-06
6 -10.000000 2.500000 0.0 3.44394e-06
7 -10.000000 2.500000 0.0 3.44394e-06
8 -10.000000 2.500000 0.0 3.44394e-06
9 -10.000000 2.500000 0.0 3.44394e-06
10 -10.000000 2.500000 0.0 3.44394e-06
1 -10.000000 3.000000 0.0 2.15313e-06
2 -10.000000 3.000000 0.0 2.15313e-06
3 -10.000000 3.000000 0.0 2.15313e-06
4 -10.000000 3.000000 0.0 2.15313e-06
5 -10.000000 3.000000 0.0 2.15313e-06
6 -10.000000 3.000000 0.0 2.15312e-06
7 -10.000000 3.000000 0.0 2.15312e-06
8 -10.000000 3.000000 0.0 2.15313e-06
9 -10.000000 3.000000 0.0 2.15313e-06
10 -10.000000 3.000000 0.0 2.15313e-06
1 -10.000000 3.500000 0.0 1.33077e-06
2 -10.000000 3.500000 0.0 1.33077e-06
3 -10.000000 3.500000 0.0 1.33077e-06
4 -10.000000 3.500000 0.0 1.33077e-06
5 -10.000000 3.500000 0.0 1.33077e-06
6 -10.000000 3.500000 0.0 1.33077e-06
7 -10.000000 3.500000 0.0 1.33077e-06
8 -10.000000 3.500000 0.0 1.33077e-06
9 -10.000000 3.500000 0.0 1.33077e-06
10 -10.000000 3.500000 0.0 1.33077e-06
1 -10.000000 4.000000 0.0 8.16572e-07
2 -10.000000 4.000000 0.0 8.16572e-07
3 -10.000000 4.000000 0.0 8.16572e-07
4 -10.000000 4.000000 0.0 8.16572e-07
5 -10.000000 4.000000 0.0 8.16572e-07
6 -10.000000 4.000000 0.0 8.16572e-07
7 -10.000000 4.000000 0.0 8.16572e-07
8 -10.000000 4.000000 0.0 8.16572e-07
9 -10.000000 4.000000 0.0 8.16572e-07
10 -10.000000 4.000000 0.0 8.16571e-07
1 -10.000000 4.500000 0.0 4.98807e-07
2 -10.000000 4.500000 0.0 4.98806e-07
3 -10.000000 4.500000 0.0 4.98806e-07
4 -10.000000 4.500000 0.0 4.98806e-07
5 -10.000000 4.500000 0.0 4.98806e-07
6 -10.000000 4.500000 0.0 4.98806e-07
7 -10.000000 4.500000 0.0 4.98806e-07
8 -10.000000 4.500000 0.0 4.98806e-07
9 -10.000000 4.500000 0.0 4.98806e-07
10 -10.000000 4.500000 0.0 4.98806e-07
1 -10.000000 5.000000 0.0 3.03855e-07
2 -10.000000 5.000000 0.0 3.03855e-07
3 -10.000000 5.000000 0.0 3.03855e-07
4 -10.000000 5.000000 0.0 3.03855e-07
5 -10.000000 5.000000 0.0 3.03855e-07
6 -10.000000 5.000000 0.0 3.03855e-07
7 -10.000000 5.000000 0.0 3.03855e-07
8 -10.000000 5.000000 0.0 3.03855e-07
9 -10.000000 5.000000 0.0 3.03855e-07
10 -10.000000 5.000000 0.0 3.03855e-07
1 -10.000000 5.500000 0.0 1.84784e-07
2 -10.000000 5.500000 0.0 1.84784e-07
3 -10.000000 5.500000 0.0 1.84784e-07
4 -10.000000 5.500000 0.0 1.84784e-07
5 -10.000000 5.500000 0.0 1.84784e-07
6 -10.000000 5.500000 0.0 1.84784e-07
7 -10.000000 5.500000 0.0 1.84784e-07
8 -10.000000 5.500000 0.0 1.84784e-07
9 -10.000000 5.500000 0.0 1.84784e-07
10 -10.000000 5.500000 0.0 1.84784e-07
1 -10.000000 6.000000 0.0 1.12257e-07
2 -10.000000 6.000000 0.0 1.12257e-07
3 -10.000000 6.000000 0.0 1.12257e-07
4 -10.000000 6.000000 0.0 1.12257e-07
5 -10.000000 6.000000 0.0 1.12257e-07
6 -10.000000 6.000000 0.0 1.12257e-07
7 -10.000000 6.000000 0.0 1.12257e-07
8 -10.000000 6.000000 0.0 1.12257e-07
9 -10.000000 6.000000 0.0 1.12257e-07
10 -10.000000 6.000000 0.0 1.12257e-07
1 -10.000000 6.500000 0.0 6.81535e-08
2 -10.000000 6.500000 0.0 6.81536e-08
3 -10.000000 6.500000 0.0 6.81536e-08
4 -10.000000 6.500000 0.0 6.81536e-08
5 -10.000000 6.500000 0.0 6.81536e-08
6 -10.000000 6.500000 0.0 6.81536e-08
7 -10.000000 6.500000 0.0 6.81535e-08
8 -10.000000 6.500000 0.0 6.81536e-08
9 -10.000000 6.500000 0.0 6.81534e-08
10 -10.000000 6.500000 0.0 6.81536e-08
1 -10.000000 7.000000 0.0 4.13616e-08
2 -10.000000 7.000000 0.0 4.13617e-08
3 -10.000000 7.000000 0.0 4.13617e-08
4 -10.000000 7.000000 0.0 4.13616e-08
5 -10.000000 7.000000 0.0 4.13616e-08
6 -10.000000 7.000000 0.0 4.13616e-08
7 -10.000000 7.000000 0.0 4.13617e-08
8 -10.000000 7.000000 0.0 4.13617e-08
9 -10.000000 7.000000 0.0 4.13617e-08
10 -10.000000 7.000000 0.0 4.13617e-08
1 -10.000000 7.500000 0.0 2.50961e-08
2 -10.000000 7.500000 0.0 2.50961e-08
3 -10.000000 7.500000 0.0 2.50961e-08
4 -10.000000 7.500000 0.0 2.50961e-08
5 -10.000000 7.500000 0.0 2.50961e-08
6 -10.000000 7.500000 0.0 2.50961e-08
7 -10.000000 7.500000 0.0 2.50961e-08
8 -10.000000 7.500000 0.0 2.50961e-08
9 -10.000000 7.500000 0.0 2.50961e-08
10 -10.000000 7.500000 0.0 2.50961e-08
1 -10.000000 8.000000 0.0 1.52249e-08
2 -10.000000 8.000000 0.0 1.52249e-08
3 -10.000000 8.000000 0.0 1.52249e-08
4 -10.000000 8.000000 0.0 1.52249e-08
5 -10.000000 8.000000 0.0 1.52248e-08
6 -10.000000 8.000000 0.0 1.52249e-08
7 -10.000000 8.000000 0.0 1.52249e-08
8 -10.000000 8.000000 0.0 1.52249e-08
9 -10.000000 8.000000 0.0 1.52249e-08
10 -10.000000 8.000000 0.0 1.52249e-08
1 -10.000000 8.500000 0.0 9.23559e-09
2 -10.000000 8.500000 0.0 9.23556e-09
3 -10.000000 8.500000 0.0 9.23556e-09
4 -10.000000 8.500000 0.0 9.23557e-09
5 -10.000000 8.500000 0.0 9.23557e-09
6 -10.000000 8.500000 0.0 9.23558e-09
7 -10.000000 8.500000 0.0 9.23557e-09
8 -10.000000 8.500000 0.0 9.23557e-09
9 -10.000000 8.500000 0.0 9.23557e-09
10 -10.000000 8.500000 0.0 9.23557e-09
1 -10.000000 9.000000 0.0 5.60211e-09
2 -10.000000 9.000000 0.0 5.60211e-09
3 -10.000000 9.000000 0.0 5.60211e-09
4 -10.000000 9.000000 0.0 5.60211e-09
5 -10.000000 9.000000 0.0 5.6021e-09
6 -10.000000 9.000000 0.0 5.60211e-09
7 -10.000000 9.000000 0.0 5.60211e-09
8 -10.000000 9.000000 0.0 5.60209e-09
9 -10.000000 9.000000 0.0 5.60211e-09
10 -10.000000 9.000000 0.0 5.6021e-09
1 -10.000000 9.500000 0.0 3.39801e-09
2 -10.000000 9.500000 0.0 3.39801e-09
3 -10.000000 9.500000 0.0 3.39802e-09
4 -10.000000 9.500000 0.0 3.39801e-09
5 -10.000000 9.500000 0.0 3.39801e-09
6 -10.000000 9.500000 0.0 3.39801e-09
7 -10.000000 9.500000 0.0 3.39801e-09
8 -10.000000 9.500000 0.0 3.39801e-09
9 -10.000000 9.500000 0.0 3.39801e-09
10 -10.000000 9.500000 0.0 3.39801e-09
1 -10.000000 10.000000 0.0 2.06106e-09
2 -10.000000 10.000000 0.0 2.06106e-09
3 -10.000000 10.000000 0.0 2.06106e-09
4 -10.000000 10.000000 0.0 2.06106e-09
5 -10.000000 10.000000 0.0 2.06106e-09
6 -10.000000 10.000000 0.0 2.06106e-09
7 -10.000000 10.000000 0.0 2.06106e-09
8 -10.000000 10.000000 0.0 2.06106e-09
9 -10.000000 10.000000 0.0 2.06106e-09
10 -10.000000 10.000000 0.0 2.06106e-09
1 -9.500000 -10.000000 0.0 7.48428e-05
2 -9.500000 -10.000000 0.0 7.48428e-05
3 -9.500000 -10.000000 0.0 7.48428e-05
4 -9.500000 -10.000000 0.0 7.48429e-05
5 -9.500000 -10.000000 0.0 7.48428e-05
6 -9.500000 -10.000000 0.0 7.48428e-05
7 -9.500000 -10.000000 0.0 7.48428e-05
8 -9.500000 -10.000000 0.0 7.48428e-05
9 -9.500000 -10.000000 0.0 7.48428e-05
10 -9.500000 -10.000000 0.0 7.48428e-05
1 -9.500000 -9.500000 0.0 7.48406e-05
2 -9.500000 -9.500000 0.0 7.48406e-05
3 -9.500000 -9.500000 0.0 7.48406e-05
4 -9.500000 -9.500000 0.0 7.48406e-05
5 -9.500000 -9.500000 0.0 7.48407e-05
6 -9.500000 -9.500000 0.0 7.48406e-05
7 -9.500000 -9.500000 0.0 7.48406e-05
8 -9.500000 -9.500000 0.0 7.48406e-05
9 -9.500000 -9.500000 0.0 7.48406e-05
10 -9.500000 -9.500000 0.0 7.48405e-05
1 -9.500000 -9.000000 0.0 7.48371e-05
2 -9.500000 -9.000000 0.0 7.48369e-05
3 -9.500000 -9.000000 0.0 7.4837e-05
4 -9.500000 -9.000000 0.0 7.4837e-05
5 -9.500000 -9.000000 0.0 7.4837e-05
6 -9.500000 -9.000000 0.0 7.4837e-05
7 -9.500000 -9.000000 0.0 7.4837e-05
8 -9.500000 -9.000000 0.0 7.4837e-05
9 -9.500000 -9.000000 0.0 7.4837e-05
10 -9.500000 -9.000000 0.0 7.4837e-05
1 -9.500000 -8.500000 0.0 7.48309e-05
2 -9.500000 -8.500000 0.0 7.48309e-05
3 -9.500000 -8.500000 0.0 7.4831e-05
4 -9.500000 -8.500000 0.0 7.4831e-05
5 -9.500000 -8.500000 0.0 7.4831e-05
6 -9.500000 -8.500000 0.0 7.48309e-05
7 -9.500000 -8.500000 0.0 7.4831e-05
8 -9.500000 -8.500000 0.0 7.4831e-05
9 -9.500000 -8.500000 0.0 7.4831e-05
10 -9.500000 -8.500000 0.0 7.4831e-05
1 -9.500000 -8.000000 0.0 7.48211e-05
2 -9.500000 -8.000000 0.0 7.48211e-05
3 -9.500000 -8.000000 0.0 7.48211e-05
4 -9.500000 -8.000000 0.0 7.48211e-05
5 -9.500000 -8.000000 0.0 7.48211e-05
6 -9.500000 -8.000000 0.0 7.48211e-05
7 -9.500000 -8.000000 0.0 7.48211e-05
8 -9.500000 -8.000000 0.0 7.48211e-05
9 -9.500000 -8.000000 0.0 7.48211e-05
10 -9.500000 -8.000000 0.0 7.48211e-05
1 -9.500000 -7.500000 0.0 7.48048e-05
2 -9.500000 -7.500000 0.0 7.48048e-05
3 -9.500000 -7.500000 0.0 7.48049e-05
4 -9.500000 -7.500000 0.0 7.48049e-05
5 -9.500000 -7.500000 0.0 7.48048e-05
6 -9.500000 -7.500000 0.0 7.48049e-05
7 -9.500000 -7.500000 0.0 7.48049e-05
8 -9.500000 -7.500000 0.0 7.48049e-05
9 -9.500000 -7.500000 0.0 7.48049e-05
10 -9.500000 -7.500000 0.0 7.48049e-05
1 -9.500000 -7.000000 0.0 7.4778e-05
2 -9.500000 -7.000000 0.0 7.4778e-05
3 -9.500000 -7.000000 0.0 7.47781e-05
4 -9.500000 -7.000000 0.0 7.47781e-05
5 -9.500000 -7.000000 0.0 7.47781e-05
6 -9.500000 -7.000000 0.0 7.4778e-05
7 -9.500000 -7.000000 0.0 7.4778e-05
8 -9.500000 -7.000000 0.0 7.4778e-05
9 -9.500000 -7.000000 0.0 7.47781e-05
10 -9.500000 -7.000000 0.0 7.4778e-05
1 -9.500000 -6.500000 0.0 7.47339e-05
2 -9.500000 -6.500000 0.0 7.47339e-05
3 -9.500000 -6.500000 0.0 7.47339e-05
4 -9.500000 -6.500000 0.0 7.47339e-05
5 -9.500000 -6.500000 0.0 7.47339e-05
6 -9.500000 -6.500000 0.0 7.47339e-05
7 -9.500000 -6.500000 0.0 7.47339e-05
8 -9.500000 -6.500000 0.0 7.47339e-05
9 -9.500000 -6.500000 0.0 7.47339e-05
10 -9.500000 -6.500000 0.0 7.47339e-05
1 -9.500000 -6.000000 0.0 7.46612e-05
2 -9.500000 -6.000000 0.0 7.46612e-05
3 -9.500000 -6.000000 0.0 7.46611e-05
4 -9.500000 -6.000000 0.0 7.46612e-05
5 -9.500000 -6.000000 0.0 7.46612e-05
6 -9.500000 -6.000000 0.0 7.46611e-05
7 -9.500000 -6.000000 0.0 7.46612e-05
8 -9.500000 -6.000000 0.0 7.46612e-05
9 -9.500000 -6.000000 0.0 7.46612e-05
10 -9.500000 -6.000000 0.0 7.46612e-05
1 -9.500000 -5.500000 0.0 7.45416e-05
2 -9.500000 -5.500000 0.0 7.45416e-05
3 -9.500000 -5.500000 0.0 7.45416e-05
4 -9.500000 -5.500000 0.0 7.45416e-05
5 -9.500000 -5.500000 0.0 7.45417e-05
6 -9.500000 -5.500000 0.0 7.45416e-05
7 -9.500000 -5.500000 0.0 7.45415e-05
8 -9.500000 -5.500000 0.0 7.45416e-05
9 -9.500000 -5.500000 0.0 7.45416e-05
10 -9.500000 -5.500000 0.0 7.45416e-05
1 -9.500000 -5.000000 0.0 7.43453e-05
2 -9.500000 -5.000000 0.0 7.43453e-05
3 -9.500000 -5.000000 0.0 7.43453e-05
4 -9.500000 -5.000000 0.0 7.43453e-05
5 -9.500000 -5.000000 0.0 7.43453e-05
6 -9.500000 -5.000000 0.0 7.43453e-05
7 -9.500000 -5.000000 0.0 7.43453e-05
8 -9.500000 -5.000000 0.0 7.43453e-05
9 -9.500000 -5.000000 0.0 7.43453e-05
10 -9.500000 -5.000000 0.0 7.43453e-05
1 -9.500000 -4.500000 0.0 7.40239e-05
2 -9.500000 -4.500000 0.0 7.40239e-05
3 -9.500000 -4.500000 0.0 7.40239e-05
4 -9.500000 -4.500000 0.0 7.4024e-05
5 -9.500000 -4.500000 0.0 7.4024e-05
6 -9.500000 -4.500000 0.0 7.4024e-05
7 -9.500000 -4.500000 0.0 7.4024e-05
8 -9.500000 -4.500000 0.0 7.4024e-05
9 -9.500000 -4.500000 0.0 7.4024e-05
10 -9.500000 -4.500000 0.0 7.4024e-05
1 -9.500000 -4.000000 0.0 7.35001e-05
2 -9.500000 -4.000000 0.0 7.35001e-05
3 -9.500000 -4.000000 0.0 7.35001e-05
4 -9.500000 -4.000000 0.0 7.35001e-05
5 -9.500000 -4.000000 0.0 7.35001e-05
6 -9.500000 -4.000000 0.0 7.35001e-05
7 -9.500000 -4.000000 0.0 7.35001e-05
8 -9.500000 -4.000000 0.0 7.35001e-05
9 -9.500000 -4.000000 0.0 7.35002e-05
10 -9.500000 -4.000000 0.0 7.35001e-05
1 -9.500000 -3.500000 0.0 7.26525e-05
2 -9.500000 -3.500000 0.0 7.26525e-05
3 -9.500000 -3.500000 0.0 7.26524e-05
4 -9.500000 -3.500000 0.0 7.26524e-05
5 -9.500000 -3.500000 0.0 7.26525e-05
6 -9.500000 -3.500000 0.0 7.26525e-05
