i x0 x1 x2 result
1 705.500000 0.0 0.0 1
2 705.500000 0.0 0.0 1
3 705.500000 0.0 0.0 1
4 705.500000 0.0 0.0 1
5 705.500000 0.0 0.0 1
6 705.500000 0.0 0.0 1
7 705.500000 0.0 0.0 1
8 705.500000 0.0 0.0 1
9 705.500000 0.0 0.0 1
10 705.500000 0.0 0.0 1
1 706.000000 0.0 0.0 1
2 706.000000 0.0 0.0 1
3 706.000000 0.0 0.0 1
4 706.000000 0.0 0.0 1
5 706.000000 0.0 0.0 1
6 706.000000 0.0 0.0 1
7 706.000000 0.0 0.0 1
8 706.000000 0.0 0.0 1
9 706.000000 0.0 0.0 1
10 706.000000 0.0 0.0 1
1 706.500000 0.0 0.0 1
2 706.500000 0.0 0.0 1
3 706.500000 0.0 0.0 1
4 706.500000 0.0 0.0 1
5 706.500000 0.0 0.0 1
6 706.500000 0.0 0.0 1
7 706.500000 0.0 0.0 1
8 706.500000 0.0 0.0 1
9 706.500000 0.0 0.0 1
10 706.500000 0.0 0.0 1
1 707.000000 0.0 0.0 1
2 707.000000 0.0 0.0 1
3 707.000000 0.0 0.0 1
4 707.000000 0.0 0.0 1
5 707.000000 0.0 0.0 1
6 707.000000 0.0 0.0 1
7 707.000000 0.0 0.0 1
8 707.000000 0.0 0.0 1
9 707.000000 0.0 0.0 1
10 707.000000 0.0 0.0 1
1 707.500000 0.0 0.0 1
2 707.500000 0.0 0.0 1
3 707.500000 0.0 0.0 1
4 707.500000 0.0 0.0 1
5 707.500000 0.0 0.0 1
6 707.500000 0.0 0.0 1
7 707.500000 0.0 0.0 1
8 707.500000 0.0 0.0 1
9 707.500000 0.0 0.0 1
10 707.500000 0.0 0.0 1
1 708.000000 0.0 0.0 1
2 708.000000 0.0 0.0 1
3 708.000000 0.0 0.0 1
4 708.000000 0.0 0.0 1
5 708.000000 0.0 0.0 1
6 708.000000 0.0 0.0 1
7 708.000000 0.0 0.0 1
8 708.000000 0.0 0.0 1
9 708.000000 0.0 0.0 1
10 708.000000 0.0 0.0 1
