i x0 x1 x2 result
5 -9.500000 0.0 0.0 3.74149e-05
6 -9.500000 0.0 0.0 3.73707e-05
7 -9.500000 0.0 0.0 3.73871e-05
8 -9.500000 0.0 0.0 3.74281e-05
9 -9.500000 0.0 0.0 3.74344e-05
10 -9.500000 0.0 0.0 3.74473e-05
1 -9.490000 0.0 0.0 3.77881e-05
2 -9.490000 0.0 0.0 3.78115e-05
3 -9.490000 0.0 0.0 3.77924e-05
4 -9.490000 0.0 0.0 3.78104e-05
5 -9.490000 0.0 0.0 3.78018e-05
6 -9.490000 0.0 0.0 3.78101e-05
7 -9.490000 0.0 0.0 3.77635e-05
8 -9.490000 0.0 0.0 3.77813e-05
9 -9.490000 0.0 0.0 3.78041e-05
10 -9.490000 0.0 0.0 3.77956e-05
1 -9.480000 0.0 0.0 3.8178e-05
2 -9.480000 0.0 0.0 3.81665e-05
3 -9.480000 0.0 0.0 3.81597e-05
4 -9.480000 0.0 0.0 3.81688e-05
5 -9.480000 0.0 0.0 3.81458e-05
6 -9.480000 0.0 0.0 3.81795e-05
7 -9.480000 0.0 0.0 3.81865e-05
8 -9.480000 0.0 0.0 3.81617e-05
9 -9.480000 0.0 0.0 3.8186e-05
10 -9.480000 0.0 0.0 3.81739e-05
1 -9.470000 0.0 0.0 3.86105e-05
2 -9.470000 0.0 0.0 3.85655e-05
3 -9.470000 0.0 0.0 3.85795e-05
4 -9.470000 0.0 0.0 3.85795e-05
5 -9.470000 0.0 0.0 3.8569e-05
6 -9.470000 0.0 0.0 3.85662e-05
7 -9.470000 0.0 0.0 3.85825e-05
8 -9.470000 0.0 0.0 3.8607e-05
9 -9.470000 0.0 0.0 3.85663e-05
10 -9.470000 0.0 0.0 3.85567e-05
1 -9.460000 0.0 0.0 3.89241e-05
2 -9.460000 0.0 0.0 3.89195e-05
3 -9.460000 0.0 0.0 3.89582e-05
4 -9.460000 0.0 0.0 3.89253e-05
5 -9.460000 0.0 0.0 3.89368e-05
6 -9.460000 0.0 0.0 3.89193e-05
7 -9.460000 0.0 0.0 3.89503e-05
8 -9.460000 0.0 0.0 3.89621e-05
9 -9.460000 0.0 0.0 3.89725e-05
10 -9.460000 0.0 0.0 3.89501e-05
1 -9.450000 0.0 0.0 3.93275e-05
2 -9.450000 0.0 0.0 3.93567e-05
3 -9.450000 0.0 0.0 3.93434e-05
4 -9.450000 0.0 0.0 3.93497e-05
5 -9.450000 0.0 0.0 3.9336e-05
6 -9.450000 0.0 0.0 3.93606e-05
7 -9.450000 0.0 0.0 3.93488e-05
8 -9.450000 0.0 0.0 3.93378e-05
9 -9.450000 0.0 0.0 3.93419e-05
10 -9.450000 0.0 0.0 3.93638e-05
1 -9.440000 0.0 0.0 3.97132e-05
2 -9.440000 0.0 0.0 3.97685e-05
3 -9.440000 0.0 0.0 3.97388e-05
4 -9.440000 0.0 0.0 3.97554e-05
5 -9.440000 0.0 0.0 3.97537e-05
6 -9.440000 0.0 0.0 3.96966e-05
7 -9.440000 0.0 0.0 3.97397e-05
8 -9.440000 0.0 0.0 3.97498e-05
9 -9.440000 0.0 0.0 3.97534e-05
10 -9.440000 0.0 0.0 3.96751e-05
1 -9.430000 0.0 0.0 4.00952e-05
2 -9.430000 0.0 0.0 4.01731e-05
3 -9.430000 0.0 0.0 4.01163e-05
4 -9.430000 0.0 0.0 4.01174e-05
5 -9.430000 0.0 0.0 4.01529e-05
6 -9.430000 0.0 0.0 4.01669e-05
7 -9.430000 0.0 0.0 4.0148e-05
8 -9.430000 0.0 0.0 4.01533e-05
9 -9.430000 0.0 0.0 4.01308e-05
10 -9.430000 0.0 0.0 4.0149e-05
1 -9.420000 0.0 0.0 4.05432e-05
2 -9.420000 0.0 0.0 4.05426e-05
