i x0 x1 x2 result
15 -798.000000 0.0 0.0 0
16 -798.000000 0.0 0.0 0
17 -798.000000 0.0 0.0 0
18 -798.000000 0.0 0.0 0
19 -798.000000 0.0 0.0 0
20 -798.000000 0.0 0.0 0
1 -797.500000 0.0 0.0 0
2 -797.500000 0.0 0.0 0
3 -797.500000 0.0 0.0 0
4 -797.500000 0.0 0.0 0
5 -797.500000 0.0 0.0 0
6 -797.500000 0.0 0.0 0
7 -797.500000 0.0 0.0 0
8 -797.500000 0.0 0.0 0
9 -797.500000 0.0 0.0 0
10 -797.500000 0.0 0.0 0
11 -797.500000 0.0 0.0 0
12 -797.500000 0.0 0.0 0
13 -797.500000 0.0 0.0 0
14 -797.500000 0.0 0.0 0
15 -797.500000 0.0 0.0 0
16 -797.500000 0.0 0.0 0
17 -797.500000 0.0 0.0 0
18 -797.500000 0.0 0.0 0
19 -797.500000 0.0 0.0 0
20 -797.500000 0.0 0.0 0
1 -797.000000 0.0 0.0 0
2 -797.000000 0.0 0.0 0
3 -797.000000 0.0 0.0 0
4 -797.000000 0.0 0.0 0
5 -797.000000 0.0 0.0 0
6 -797.000000 0.0 0.0 0
7 -797.000000 0.0 0.0 0
8 -797.000000 0.0 0.0 0
9 -797.000000 0.0 0.0 0
10 -797.000000 0.0 0.0 0
11 -797.000000 0.0 0.0 0
12 -797.000000 0.0 0.0 0
13 -797.000000 0.0 0.0 0
14 -797.000000 0.0 0.0 0
15 -797.000000 0.0 0.0 0
16 -797.000000 0.0 0.0 0
17 -797.000000 0.0 0.0 0
18 -797.000000 0.0 0.0 0
19 -797.000000 0.0 0.0 0
20 -797.000000 0.0 0.0 0
1 -796.500000 0.0 0.0 0
2 -796.500000 0.0 0.0 0
3 -796.500000 0.0 0.0 0
4 -796.500000 0.0 0.0 0
5 -796.500000 0.0 0.0 0
6 -796.500000 0.0 0.0 0
7 -796.500000 0.0 0.0 0
8 -796.500000 0.0 0.0 0
9 -796.500000 0.0 0.0 0
10 -796.500000 0.0 0.0 0
11 -796.500000 0.0 0.0 0
12 -796.500000 0.0 0.0 0
13 -796.500000 0.0 0.0 0
14 -796.500000 0.0 0.0 0
15 -796.500000 0.0 0.0 0
16 -796.500000 0.0 0.0 0
17 -796.500000 0.0 0.0 0
18 -796.500000 0.0 0.0 0
19 -796.500000 0.0 0.0 0
20 -796.500000 0.0 0.0 0
1 -796.000000 0.0 0.0 0
2 -796.000000 0.0 0.0 0
3 -796.000000 0.0 0.0 0
4 -796.000000 0.0 0.0 0
5 -796.000000 0.0 0.0 0
6 -796.000000 0.0 0.0 0
7 -796.000000 0.0 0.0 0
8 -796.000000 0.0 0.0 0
9 -796.000000 0.0 0.0 0
10 -796.000000 0.0 0.0 0
11 -796.000000 0.0 0.0 0
12 -796.000000 0.0 0.0 0
13 -796.000000 0.0 0.0 0
14 -796.000000 0.0 0.0 0
15 -796.000000 0.0 0.0 0
16 -796.000000 0.0 0.0 0
17 -796.000000 0.0 0.0 0
18 -796.000000 0.0 0.0 0
19 -796.000000 0.0 0.0 0
20 -796.000000 0.0 0.0 0
1 -795.500000 0.0 0.0 0
2 -795.500000 0.0 0.0 0
3 -795.500000 0.0 0.0 0
4 -795.500000 0.0 0.0 0
5 -795.500000 0.0 0.0 0
6 -795.500000 0.0 0.0 0
7 -795.500000 0.0 0.0 0
8 -795.500000 0.0 0.0 0
9 -795.500000 0.0 0.0 0
10 -795.500000 0.0 0.0 0
11 -795.500000 0.0 0.0 0
12 -795.500000 0.0 0.0 0
13 -795.500000 0.0 0.0 0
14 -795.500000 0.0 0.0 0
15 -795.500000 0.0 0.0 0
16 -795.500000 0.0 0.0 0
17 -795.500000 0.0 0.0 0
18 -795.500000 0.0 0.0 0
19 -795.500000 0.0 0.0 0
20 -795.500000 0.0 0.0 0
1 -795.000000 0.0 0.0 0
2 -795.000000 0.0 0.0 0
3 -795.000000 0.0 0.0 0
4 -795.000000 0.0 0.0 0
5 -795.000000 0.0 0.0 0
6 -795.000000 0.0 0.0 0
7 -795.000000 0.0 0.0 0
8 -795.000000 0.0 0.0 0
9 -795.000000 0.0 0.0 0
10 -795.000000 0.0 0.0 0
11 -795.000000 0.0 0.0 0
12 -795.000000 0.0 0.0 0
13 -795.000000 0.0 0.0 0
14 -795.000000 0.0 0.0 0
15 -795.000000 0.0 0.0 0
16 -795.000000 0.0 0.0 0
17 -795.000000 0.0 0.0 0
18 -795.000000 0.0 0.0 0
19 -795.000000 0.0 0.0 0
20 -795.000000 0.0 0.0 0
1 -794.500000 0.0 0.0 0
2 -794.500000 0.0 0.0 0
3 -794.500000 0.0 0.0 0
4 -794.500000 0.0 0.0 0
5 -794.500000 0.0 0.0 0
6 -794.500000 0.0 0.0 0
7 -794.500000 0.0 0.0 0
8 -794.500000 0.0 0.0 0
9 -794.500000 0.0 0.0 0
10 -794.500000 0.0 0.0 0
11 -794.500000 0.0 0.0 0
12 -794.500000 0.0 0.0 0
13 -794.500000 0.0 0.0 0
14 -794.500000 0.0 0.0 0
15 -794.500000 0.0 0.0 0
16 -794.500000 0.0 0.0 0
17 -794.500000 0.0 0.0 0
18 -794.500000 0.0 0.0 0
19 -794.500000 0.0 0.0 0
20 -794.500000 0.0 0.0 0
1 -794.000000 0.0 0.0 0
2 -794.000000 0.0 0.0 0
3 -794.000000 0.0 0.0 0
4 -794.000000 0.0 0.0 0
5 -794.000000 0.0 0.0 0
6 -794.000000 0.0 0.0 0
7 -794.000000 0.0 0.0 0
8 -794.000000 0.0 0.0 0
9 -794.000000 0.0 0.0 0
10 -794.000000 0.0 0.0 0
11 -794.000000 0.0 0.0 0
12 -794.000000 0.0 0.0 0
13 -794.000000 0.0 0.0 0
14 -794.000000 0.0 0.0 0
15 -794.000000 0.0 0.0 0
16 -794.000000 0.0 0.0 0
17 -794.000000 0.0 0.0 0
18 -794.000000 0.0 0.0 0
19 -794.000000 0.0 0.0 0
20 -794.000000 0.0 0.0 0
1 -793.500000 0.0 0.0 0
2 -793.500000 0.0 0.0 0
3 -793.500000 0.0 0.0 0
4 -793.500000 0.0 0.0 0
5 -793.500000 0.0 0.0 0
6 -793.500000 0.0 0.0 0
7 -793.500000 0.0 0.0 0
8 -793.500000 0.0 0.0 0
9 -793.500000 0.0 0.0 0
10 -793.500000 0.0 0.0 0
11 -793.500000 0.0 0.0 0
12 -793.500000 0.0 0.0 0
13 -793.500000 0.0 0.0 0
14 -793.500000 0.0 0.0 0
15 -793.500000 0.0 0.0 0
16 -793.500000 0.0 0.0 0
17 -793.500000 0.0 0.0 0
18 -793.500000 0.0 0.0 0
19 -793.500000 0.0 0.0 0
20 -793.500000 0.0 0.0 0
1 -793.000000 0.0 0.0 0
2 -793.000000 0.0 0.0 0
3 -793.000000 0.0 0.0 0
4 -793.000000 0.0 0.0 0
5 -793.000000 0.0 0.0 0
6 -793.000000 0.0 0.0 0
7 -793.000000 0.0 0.0 0
8 -793.000000 0.0 0.0 0
9 -793.000000 0.0 0.0 0
10 -793.000000 0.0 0.0 0
11 -793.000000 0.0 0.0 0
12 -793.000000 0.0 0.0 0
13 -793.000000 0.0 0.0 0
14 -793.000000 0.0 0.0 0
15 -793.000000 0.0 0.0 0
16 -793.000000 0.0 0.0 0
17 -793.000000 0.0 0.0 0
18 -793.000000 0.0 0.0 0
19 -793.000000 0.0 0.0 0
20 -793.000000 0.0 0.0 0
1 -792.500000 0.0 0.0 0
2 -792.500000 0.0 0.0 0
3 -792.500000 0.0 0.0 0
4 -792.500000 0.0 0.0 0
5 -792.500000 0.0 0.0 0
6 -792.500000 0.0 0.0 0
7 -792.500000 0.0 0.0 0
8 -792.500000 0.0 0.0 0
9 -792.500000 0.0 0.0 0
10 -792.500000 0.0 0.0 0
11 -792.500000 0.0 0.0 0
12 -792.500000 0.0 0.0 0
13 -792.500000 0.0 0.0 0
14 -792.500000 0.0 0.0 0
15 -792.500000 0.0 0.0 0
16 -792.500000 0.0 0.0 0
17 -792.500000 0.0 0.0 0
18 -792.500000 0.0 0.0 0
19 -792.500000 0.0 0.0 0
20 -792.500000 0.0 0.0 0
1 -792.000000 0.0 0.0 0
2 -792.000000 0.0 0.0 0
3 -792.000000 0.0 0.0 0
4 -792.000000 0.0 0.0 0
5 -792.000000 0.0 0.0 0
6 -792.000000 0.0 0.0 0
7 -792.000000 0.0 0.0 0
8 -792.000000 0.0 0.0 0
9 -792.000000 0.0 0.0 0
10 -792.000000 0.0 0.0 0
11 -792.000000 0.0 0.0 0
12 -792.000000 0.0 0.0 0
13 -792.000000 0.0 0.0 0
14 -792.000000 0.0 0.0 0
15 -792.000000 0.0 0.0 0
16 -792.000000 0.0 0.0 0
17 -792.000000 0.0 0.0 0
18 -792.000000 0.0 0.0 0
19 -792.000000 0.0 0.0 0
20 -792.000000 0.0 0.0 0
1 -791.500000 0.0 0.0 0
2 -791.500000 0.0 0.0 0
3 -791.500000 0.0 0.0 0
4 -791.500000 0.0 0.0 0
5 -791.500000 0.0 0.0 0
6 -791.500000 0.0 0.0 0
7 -791.500000 0.0 0.0 0
8 -791.500000 0.0 0.0 0
9 -791.500000 0.0 0.0 0
10 -791.500000 0.0 0.0 0
11 -791.500000 0.0 0.0 0
12 -791.500000 0.0 0.0 0
13 -791.500000 0.0 0.0 0
14 -791.500000 0.0 0.0 0
15 -791.500000 0.0 0.0 0
16 -791.500000 0.0 0.0 0
17 -791.500000 0.0 0.0 0
18 -791.500000 0.0 0.0 0
19 -791.500000 0.0 0.0 0
20 -791.500000 0.0 0.0 0
1 -791.000000 0.0 0.0 0
2 -791.000000 0.0 0.0 0
3 -791.000000 0.0 0.0 0
4 -791.000000 0.0 0.0 0
5 -791.000000 0.0 0.0 0
6 -791.000000 0.0 0.0 0
7 -791.000000 0.0 0.0 0
8 -791.000000 0.0 0.0 0
9 -791.000000 0.0 0.0 0
10 -791.000000 0.0 0.0 0
11 -791.000000 0.0 0.0 0
12 -791.000000 0.0 0.0 0
13 -791.000000 0.0 0.0 0
14 -791.000000 0.0 0.0 0
15 -791.000000 0.0 0.0 0
16 -791.000000 0.0 0.0 0
17 -791.000000 0.0 0.0 0
18 -791.000000 0.0 0.0 0
19 -791.000000 0.0 0.0 0
20 -791.000000 0.0 0.0 0
1 -790.500000 0.0 0.0 0
2 -790.500000 0.0 0.0 0
3 -790.500000 0.0 0.0 0
4 -790.500000 0.0 0.0 0
5 -790.500000 0.0 0.0 0
6 -790.500000 0.0 0.0 0
7 -790.500000 0.0 0.0 0
8 -790.500000 0.0 0.0 0
9 -790.500000 0.0 0.0 0
10 -790.500000 0.0 0.0 0
11 -790.500000 0.0 0.0 0
12 -790.500000 0.0 0.0 0
13 -790.500000 0.0 0.0 0
14 -790.500000 0.0 0.0 0
15 -790.500000 0.0 0.0 0
16 -790.500000 0.0 0.0 0
17 -790.500000 0.0 0.0 0
18 -790.500000 0.0 0.0 0
19 -790.500000 0.0 0.0 0
20 -790.500000 0.0 0.0 0
1 -790.000000 0.0 0.0 0
2 -790.000000 0.0 0.0 0
3 -790.000000 0.0 0.0 0
4 -790.000000 0.0 0.0 0
5 -790.000000 0.0 0.0 0
6 -790.000000 0.0 0.0 0
7 -790.000000 0.0 0.0 0
8 -790.000000 0.0 0.0 0
9 -790.000000 0.0 0.0 0
10 -790.000000 0.0 0.0 0
11 -790.000000 0.0 0.0 0
12 -790.000000 0.0 0.0 0
13 -790.000000 0.0 0.0 0
14 -790.000000 0.0 0.0 0
15 -790.000000 0.0 0.0 0
16 -790.000000 0.0 0.0 0
17 -790.000000 0.0 0.0 0
18 -790.000000 0.0 0.0 0
19 -790.000000 0.0 0.0 0
20 -790.000000 0.0 0.0 0
1 -789.500000 0.0 0.0 0
2 -789.500000 0.0 0.0 0
3 -789.500000 0.0 0.0 0
4 -789.500000 0.0 0.0 0
5 -789.500000 0.0 0.0 0
6 -789.500000 0.0 0.0 0
7 -789.500000 0.0 0.0 0
8 -789.500000 0.0 0.0 0
9 -789.500000 0.0 0.0 0
10 -789.500000 0.0 0.0 0
11 -789.500000 0.0 0.0 0
12 -789.500000 0.0 0.0 0
13 -789.500000 0.0 0.0 0
14 -789.500000 0.0 0.0 0
15 -789.500000 0.0 0.0 0
16 -789.500000 0.0 0.0 0
17 -789.500000 0.0 0.0 0
18 -789.500000 0.0 0.0 0
19 -789.500000 0.0 0.0 0
20 -789.500000 0.0 0.0 0
1 -789.000000 0.0 0.0 0
2 -789.000000 0.0 0.0 0
3 -789.000000 0.0 0.0 0
4 -789.000000 0.0 0.0 0
5 -789.000000 0.0 0.0 0
6 -789.000000 0.0 0.0 0
7 -789.000000 0.0 0.0 0
8 -789.000000 0.0 0.0 0
9 -789.000000 0.0 0.0 0
10 -789.000000 0.0 0.0 0
11 -789.000000 0.0 0.0 0
12 -789.000000 0.0 0.0 0
13 -789.000000 0.0 0.0 0
14 -789.000000 0.0 0.0 0
15 -789.000000 0.0 0.0 0
16 -789.000000 0.0 0.0 0
17 -789.000000 0.0 0.0 0
18 -789.000000 0.0 0.0 0
19 -789.000000 0.0 0.0 0
20 -789.000000 0.0 0.0 0
1 -788.500000 0.0 0.0 0
2 -788.500000 0.0 0.0 0
3 -788.500000 0.0 0.0 0
4 -788.500000 0.0 0.0 0
5 -788.500000 0.0 0.0 0
6 -788.500000 0.0 0.0 0
7 -788.500000 0.0 0.0 0
8 -788.500000 0.0 0.0 0
9 -788.500000 0.0 0.0 0
10 -788.500000 0.0 0.0 0
11 -788.500000 0.0 0.0 0
12 -788.500000 0.0 0.0 0
13 -788.500000 0.0 0.0 0
14 -788.500000 0.0 0.0 0
15 -788.500000 0.0 0.0 0
16 -788.500000 0.0 0.0 0
17 -788.500000 0.0 0.0 0
18 -788.500000 0.0 0.0 0
19 -788.500000 0.0 0.0 0
20 -788.500000 0.0 0.0 0
1 -788.000000 0.0 0.0 0
2 -788.000000 0.0 0.0 0
3 -788.000000 0.0 0.0 0
4 -788.000000 0.0 0.0 0
5 -788.000000 0.0 0.0 0
6 -788.000000 0.0 0.0 0
7 -788.000000 0.0 0.0 0
8 -788.000000 0.0 0.0 0
9 -788.000000 0.0 0.0 0
10 -788.000000 0.0 0.0 0
11 -788.000000 0.0 0.0 0
12 -788.000000 0.0 0.0 0
13 -788.000000 0.0 0.0 0
14 -788.000000 0.0 0.0 0
15 -788.000000 0.0 0.0 0
16 -788.000000 0.0 0.0 0
17 -788.000000 0.0 0.0 0
18 -788.000000 0.0 0.0 0
19 -788.000000 0.0 0.0 0
20 -788.000000 0.0 0.0 0
1 -787.500000 0.0 0.0 0
2 -787.500000 0.0 0.0 0
3 -787.500000 0.0 0.0 0
4 -787.500000 0.0 0.0 0
5 -787.500000 0.0 0.0 0
6 -787.500000 0.0 0.0 0
7 -787.500000 0.0 0.0 0
8 -787.500000 0.0 0.0 0
9 -787.500000 0.0 0.0 0
10 -787.500000 0.0 0.0 0
11 -787.500000 0.0 0.0 0
12 -787.500000 0.0 0.0 0
13 -787.500000 0.0 0.0 0
14 -787.500000 0.0 0.0 0
15 -787.500000 0.0 0.0 0
16 -787.500000 0.0 0.0 0
17 -787.500000 0.0 0.0 0
18 -787.500000 0.0 0.0 0
19 -787.500000 0.0 0.0 0
20 -787.500000 0.0 0.0 0
1 -787.000000 0.0 0.0 0
2 -787.000000 0.0 0.0 0
3 -787.000000 0.0 0.0 0
4 -787.000000 0.0 0.0 0
5 -787.000000 0.0 0.0 0
6 -787.000000 0.0 0.0 0
7 -787.000000 0.0 0.0 0
8 -787.000000 0.0 0.0 0
9 -787.000000 0.0 0.0 0
10 -787.000000 0.0 0.0 0
11 -787.000000 0.0 0.0 0
12 -787.000000 0.0 0.0 0
13 -787.000000 0.0 0.0 0
14 -787.000000 0.0 0.0 0
15 -787.000000 0.0 0.0 0
16 -787.000000 0.0 0.0 0
17 -787.000000 0.0 0.0 0
18 -787.000000 0.0 0.0 0
19 -787.000000 0.0 0.0 0
20 -787.000000 0.0 0.0 0
1 -786.500000 0.0 0.0 0
2 -786.500000 0.0 0.0 0
3 -786.500000 0.0 0.0 0
4 -786.500000 0.0 0.0 0
5 -786.500000 0.0 0.0 0
6 -786.500000 0.0 0.0 0
7 -786.500000 0.0 0.0 0
8 -786.500000 0.0 0.0 0
9 -786.500000 0.0 0.0 0
10 -786.500000 0.0 0.0 0
11 -786.500000 0.0 0.0 0
12 -786.500000 0.0 0.0 0
13 -786.500000 0.0 0.0 0
14 -786.500000 0.0 0.0 0
15 -786.500000 0.0 0.0 0
16 -786.500000 0.0 0.0 0
17 -786.500000 0.0 0.0 0
18 -786.500000 0.0 0.0 0
19 -786.500000 0.0 0.0 0
20 -786.500000 0.0 0.0 0
1 -786.000000 0.0 0.0 0
2 -786.000000 0.0 0.0 0
3 -786.000000 0.0 0.0 0
4 -786.000000 0.0 0.0 0
5 -786.000000 0.0 0.0 0
6 -786.000000 0.0 0.0 0
7 -786.000000 0.0 0.0 0
8 -786.000000 0.0 0.0 0
9 -786.000000 0.0 0.0 0
10 -786.000000 0.0 0.0 0
11 -786.000000 0.0 0.0 0
12 -786.000000 0.0 0.0 0
13 -786.000000 0.0 0.0 0
14 -786.000000 0.0 0.0 0
15 -786.000000 0.0 0.0 0
16 -786.000000 0.0 0.0 0
17 -786.000000 0.0 0.0 0
18 -786.000000 0.0 0.0 0
19 -786.000000 0.0 0.0 0
20 -786.000000 0.0 0.0 0
1 -785.500000 0.0 0.0 0
2 -785.500000 0.0 0.0 0
3 -785.500000 0.0 0.0 0
4 -785.500000 0.0 0.0 0
5 -785.500000 0.0 0.0 0
6 -785.500000 0.0 0.0 0
7 -785.500000 0.0 0.0 0
8 -785.500000 0.0 0.0 0
9 -785.500000 0.0 0.0 0
10 -785.500000 0.0 0.0 0
11 -785.500000 0.0 0.0 0
12 -785.500000 0.0 0.0 0
13 -785.500000 0.0 0.0 0
14 -785.500000 0.0 0.0 0
15 -785.500000 0.0 0.0 0
16 -785.500000 0.0 0.0 0
17 -785.500000 0.0 0.0 0
18 -785.500000 0.0 0.0 0
19 -785.500000 0.0 0.0 0
20 -785.500000 0.0 0.0 0
1 -785.000000 0.0 0.0 0
2 -785.000000 0.0 0.0 0
3 -785.000000 0.0 0.0 0
4 -785.000000 0.0 0.0 0
5 -785.000000 0.0 0.0 0
6 -785.000000 0.0 0.0 0
7 -785.000000 0.0 0.0 0
8 -785.000000 0.0 0.0 0
9 -785.000000 0.0 0.0 0
10 -785.000000 0.0 0.0 0
11 -785.000000 0.0 0.0 0
12 -785.000000 0.0 0.0 0
13 -785.000000 0.0 0.0 0
14 -785.000000 0.0 0.0 0
15 -785.000000 0.0 0.0 0
16 -785.000000 0.0 0.0 0
17 -785.000000 0.0 0.0 0
18 -785.000000 0.0 0.0 0
19 -785.000000 0.0 0.0 0
20 -785.000000 0.0 0.0 0
1 -784.500000 0.0 0.0 0
2 -784.500000 0.0 0.0 0
3 -784.500000 0.0 0.0 0
4 -784.500000 0.0 0.0 0
5 -784.500000 0.0 0.0 0
6 -784.500000 0.0 0.0 0
7 -784.500000 0.0 0.0 0
8 -784.500000 0.0 0.0 0
9 -784.500000 0.0 0.0 0
10 -784.500000 0.0 0.0 0
11 -784.500000 0.0 0.0 0
12 -784.500000 0.0 0.0 0
13 -784.500000 0.0 0.0 0
14 -784.500000 0.0 0.0 0
15 -784.500000 0.0 0.0 0
16 -784.500000 0.0 0.0 0
17 -784.500000 0.0 0.0 0
18 -784.500000 0.0 0.0 0
19 -784.500000 0.0 0.0 0
20 -784.500000 0.0 0.0 0
1 -784.000000 0.0 0.0 0
2 -784.000000 0.0 0.0 0
3 -784.000000 0.0 0.0 0
4 -784.000000 0.0 0.0 0
5 -784.000000 0.0 0.0 0
6 -784.000000 0.0 0.0 0
7 -784.000000 0.0 0.0 0
8 -784.000000 0.0 0.0 0
9 -784.000000 0.0 0.0 0
10 -784.000000 0.0 0.0 0
11 -784.000000 0.0 0.0 0
12 -784.000000 0.0 0.0 0
13 -784.000000 0.0 0.0 0
14 -784.000000 0.0 0.0 0
15 -784.000000 0.0 0.0 0
16 -784.000000 0.0 0.0 0
17 -784.000000 0.0 0.0 0
18 -784.000000 0.0 0.0 0
19 -784.000000 0.0 0.0 0
20 -784.000000 0.0 0.0 0
1 -783.500000 0.0 0.0 0
2 -783.500000 0.0 0.0 0
3 -783.500000 0.0 0.0 0
4 -783.500000 0.0 0.0 0
5 -783.500000 0.0 0.0 0
6 -783.500000 0.0 0.0 0
7 -783.500000 0.0 0.0 0
8 -783.500000 0.0 0.0 0
9 -783.500000 0.0 0.0 0
10 -783.500000 0.0 0.0 0
11 -783.500000 0.0 0.0 0
12 -783.500000 0.0 0.0 0
13 -783.500000 0.0 0.0 0
14 -783.500000 0.0 0.0 0
15 -783.500000 0.0 0.0 0
16 -783.500000 0.0 0.0 0
17 -783.500000 0.0 0.0 0
18 -783.500000 0.0 0.0 0
19 -783.500000 0.0 0.0 0
20 -783.500000 0.0 0.0 0
1 -783.000000 0.0 0.0 0
2 -783.000000 0.0 0.0 0
3 -783.000000 0.0 0.0 0
4 -783.000000 0.0 0.0 0
5 -783.000000 0.0 0.0 0
6 -783.000000 0.0 0.0 0
7 -783.000000 0.0 0.0 0
8 -783.000000 0.0 0.0 0
9 -783.000000 0.0 0.0 0
10 -783.000000 0.0 0.0 0
11 -783.000000 0.0 0.0 0
12 -783.000000 0.0 0.0 0
13 -783.000000 0.0 0.0 0
14 -783.000000 0.0 0.0 0
15 -783.000000 0.0 0.0 0
16 -783.000000 0.0 0.0 0
17 -783.000000 0.0 0.0 0
18 -783.000000 0.0 0.0 0
19 -783.000000 0.0 0.0 0
20 -783.000000 0.0 0.0 0
1 -782.500000 0.0 0.0 0
2 -782.500000 0.0 0.0 0
3 -782.500000 0.0 0.0 0
4 -782.500000 0.0 0.0 0
5 -782.500000 0.0 0.0 0
6 -782.500000 0.0 0.0 0
7 -782.500000 0.0 0.0 0
8 -782.500000 0.0 0.0 0
9 -782.500000 0.0 0.0 0
10 -782.500000 0.0 0.0 0
11 -782.500000 0.0 0.0 0
12 -782.500000 0.0 0.0 0
13 -782.500000 0.0 0.0 0
14 -782.500000 0.0 0.0 0
15 -782.500000 0.0 0.0 0
16 -782.500000 0.0 0.0 0
17 -782.500000 0.0 0.0 0
18 -782.500000 0.0 0.0 0
19 -782.500000 0.0 0.0 0
20 -782.500000 0.0 0.0 0
1 -782.000000 0.0 0.0 0
2 -782.000000 0.0 0.0 0
3 -782.000000 0.0 0.0 0
4 -782.000000 0.0 0.0 0
5 -782.000000 0.0 0.0 0
6 -782.000000 0.0 0.0 0
7 -782.000000 0.0 0.0 0
8 -782.000000 0.0 0.0 0
9 -782.000000 0.0 0.0 0
10 -782.000000 0.0 0.0 0
11 -782.000000 0.0 0.0 0
12 -782.000000 0.0 0.0 0
13 -782.000000 0.0 0.0 0
14 -782.000000 0.0 0.0 0
15 -782.000000 0.0 0.0 0
16 -782.000000 0.0 0.0 0
17 -782.000000 0.0 0.0 0
18 -782.000000 0.0 0.0 0
19 -782.000000 0.0 0.0 0
20 -782.000000 0.0 0.0 0
1 -781.500000 0.0 0.0 0
2 -781.500000 0.0 0.0 0
3 -781.500000 0.0 0.0 0
4 -781.500000 0.0 0.0 0
5 -781.500000 0.0 0.0 0
6 -781.500000 0.0 0.0 0
7 -781.500000 0.0 0.0 0
8 -781.500000 0.0 0.0 0
9 -781.500000 0.0 0.0 0
10 -781.500000 0.0 0.0 0
11 -781.500000 0.0 0.0 0
12 -781.500000 0.0 0.0 0
13 -781.500000 0.0 0.0 0
14 -781.500000 0.0 0.0 0
15 -781.500000 0.0 0.0 0
16 -781.500000 0.0 0.0 0
17 -781.500000 0.0 0.0 0
18 -781.500000 0.0 0.0 0
19 -781.500000 0.0 0.0 0
20 -781.500000 0.0 0.0 0
1 -781.000000 0.0 0.0 0
2 -781.000000 0.0 0.0 0
3 -781.000000 0.0 0.0 0
4 -781.000000 0.0 0.0 0
5 -781.000000 0.0 0.0 0
6 -781.000000 0.0 0.0 0
7 -781.000000 0.0 0.0 0
8 -781.000000 0.0 0.0 0
9 -781.000000 0.0 0.0 0
10 -781.000000 0.0 0.0 0
11 -781.000000 0.0 0.0 0
12 -781.000000 0.0 0.0 0
13 -781.000000 0.0 0.0 0
14 -781.000000 0.0 0.0 0
15 -781.000000 0.0 0.0 0
16 -781.000000 0.0 0.0 0
